DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;ESTAÇÃO;;;;;;;;;;;;;;;;;;;;;
2021-03-28 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia da Massa Equatorial Continental, caracterizada por ar quente e umido, predominante sobre a bacia Amazonica na ausencia de sistemas frontais.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-28 00:00:00;Nordeste;mTa;Predominância de escoamento marítimo quente e úmido sobre a costa e interior do Nordeste, sob influência do fluxo de leste da alta pressão subtropical do Atlântico Sul.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-28 00:00:00;Litoral;mTa;A regiao delimitada esta sob o dominio do fluxo de leste/sudeste associado a ASAS, caracterizando o transporte de ar quente e umido tipico da Massa Tropical Atlantica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-28 00:00:00;Centro;mTc;Região situada no interior do continente (Depressão do Chaco e centro-oeste do Brasil), caracterizada por ar quente e seco sob regime de subsidência sem influência de sistemas fron;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-28 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, sendo influenciada pela incursão de ar mais frio e seco de origem polar.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-29 00:00:00;Norte;mEc;Regiao central e norte do pais sob influencia da Massa Equatorial Continental, caracterizada por ar quente e umido tipico da bacia amazonica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-29 00:00:00;Nordeste;mTa;Predominância da circulação marítima nos baixos níveis, com transporte de umidade do oceano para o continente, sob influência da gradiente de alta pressão do Atlântico Sul.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-29 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima da ASAS, caracterizada por transporte de umidade do oceano para o leste do Nordeste brasileiro.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-29 00:00:00;Centro;mPa;Regiao sob incidencia de ar frio e seco, caracterizando a retaguarda de um sistema frontal que avanca pelo interior do continente.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-29 00:00:00;Sul;mPa;A região encontra-se sob efeito de circulação pós-frontal, com advecção de umidade e ar mais frio evidente pelas temperaturas em declínio na área delimitada.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-30 00:00:00;Norte;mEc;Região situada sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob predomínio da massa de ar quente e úmida de origem continental.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-30 00:00:00;Nordeste;mTa;Regiao sob influencia predominante da circulacao de leste/sudeste, condizente com a trajetoria da massa tropical atlantica que transporta umidade para o setor leste do Nordeste.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-30 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento maritimo associado ao sistema de alta pressao do Atlantico Sul, caracterizando a predominancia de massa Tropical Atlant;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-30 00:00:00;Centro;mTa;Regiao sob influencia fluxos do Atlantico Sul. Caracterizada por temperaturas elevadas e alta umidade, predominando fora da zona de influencia direta da massa polar ao sul.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-30 00:00:00;Sul;mPa;A regiao delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pelo ingresso de ar frio e seco, consolidando o domínio da Massa Polar Atlântica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-31 00:00:00;Norte;mEc;Região central dos valores de pressão observado, caracterizado por ar quente e úmido típico da bacia amazônica, sem influência de sistemas extratropicais ou de subsidência oceânica;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-31 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo de leste/sudeste proveniente do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica com ar quente e úmido.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-31 00:00:00;Litoral;mTa;Regiao sob influencia do fluxo marítimo da alta pressão do Atlântico, caracterizando a predominância de ar quente e úmido com transporte de umidade constante para o litoral.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-31 00:00:00;Centro;mTa;A região encontra-se sob influência do fluxo de circulação marítima da Alta Subtropical do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântica (mTa).;Outono;;;;;;;;;;;;;;;;;;;;;
2021-03-31 00:00:00;Sul;mPa;A região delimitada situa-se sob o fluxo pós-frontal, com gradiente de pressão indicando o domínio de ar frio e seco característico da Massa Polar Atlântica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-01 00:00:00;Norte;mEc;A região delimitada ocupa a porção central e norte do território brasileiro, caracterizada por baixas pressões e alta umidade, típicas da influência da Massa Equatorial Continental;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-01 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo de leste/sudeste proveniente do Atlântico, característico da massa tropical atlântica, que predomina sobre o setor leste do Nordeste.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-01 00:00:00;Litoral;mTa;A região é dominada pelo fluxo marítimo característico da massa Tropical Atlântica, apresentando umidade elevada e temperatura típica de regiões costeiras sob influência oceânica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-01 00:00:00;Centro;mTa;Região dominada por circulação anticiclônica oceânica que impulsiona o fluxo de nordeste sobre o Centro-Oeste e Sudeste, caracterizando o predomínio da massa tropical marítima.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-01 00:00:00;Sul;mPa;Prevalencia de ar frio e seco apos a passagem de sistema frontal, com vetores de vento indicando subsidencia e adveccao de ar poliar na regiao sul do retangulo.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-02 00:00:00;Norte;mEc;A região amazônica, delimitada pelo retângulo, apresenta características de instabilidade e umidade elevadas, sob domínio da Massa Equatorial Continental.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-02 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo de leste/sudeste proveniente do Atlântico, caracterizando o domínio da massa Tropical Atlântica com características quentes e úmidas.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-02 00:00:00;Litoral;mTa;A região delimitada no litoral do Sudeste/Nordeste encontra-se sob domínio do escoamento marítimo associado à circulação anticiclônica, caracterizando a atuação da massa Tropical A;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-02 00:00:00;Centro;mPa;A região demarcada encontra-se atrás de um sistema frontal frio com escoamento de quadrante sul, caracterizando o avanço e domínio da massa de ar polar sobre o setor.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-02 00:00:00;Sul;mPa;A região apresenta declínio térmico e advecção fria, característicos da mPa que ingressa no continente após a passagem do sistema frontal identificado na carta sinótica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-03 00:00:00;Norte;mEc;Região centrada na Bacia Amazônica, onde predomina a Massa Equatorial Continental, caracterizada por ser quente e úmida, típica da atuação do calor tropical e umidade continental.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-03 00:00:00;Nordeste;mEa;Regiao sob incidencia de fluxo de baixos niveis do Atlantico equatorial, caracterizando a atuacao da massa de ar quente e umida sobre o setor norte/nordeste do Brasil.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-03 00:00:00;Litoral;mTa;Zona sob influência direta do gradiente de pressão periférico da ASAS (Atlântico Sul), caracterizada por características de massa tropical marítima estável ao longo da costa leste.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-03 00:00:00;Centro;mTa;A região encontra-se sob o fluxo do escoamento marítimo integrado ao gradiente de pressão periférico à ASAS, configurando o predomínio da massa tropical atlântica no setor.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-03 00:00:00;Sul;mPa;Região sob influência de massa de ar frio e seco, caracterizada pela subsidência pós-frontal e valores térmicos reduzidos observados nas estações meteorológicas do setor.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-04 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, indicando o domínio da Massa Equatorial Continental.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-04 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo de leste estabelecido pelo gradiente de pressão do Atlântico Sul, caracterizando o predomínio de características da mTa.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-04 00:00:00;Litoral;mTa;Região sob influência direta do escoamento marítimo induzido pela ASAS, caracterizando transporte de umidade e ar quente sobre o setor costeiro do Nordeste.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-04 00:00:00;Centro;mTa;Regiao sob influencia do escoamento instavel de leste/nordeste da massa tropical atlantica, caracterizada por temperaturas amenas a elevadas e umidade transportada do oceano.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-04 00:00:00;Sul;mPa;A região apresenta o avanço e a estabilização de uma massa de ar frio e seco (mPa) na retaguarda de um sistema frontal, caracterizada pelos gradientes de temperatura e pressão.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-05 00:00:00;Norte;mEc;A região delimitada compreende a bacia Amazônica, onde se verifica a presença predominante da massa de ar quente e úmida de origem continental, característica da mEc nesta época.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-05 00:00:00;Nordeste;mTa;A região encontra-se sob influência da circulação da alta pressão do Atlântico Sul, caracterizando a predominância da massa Tropical Atlântica, instável e quente.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-05 00:00:00;Litoral;mTa;A área está sob influência direta do escoamento marítimo persistente associado ao anticiclone do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-05 00:00:00;Centro;mTa;Região sob influência direta do fluxo de leste/nordeste da circulação marítima, caracterizando o predomínio de ar quente e úmido transportado do oceano para o continente.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-05 00:00:00;Sul;mTa;A região delimitada localiza-se sob o domínio do escoamento da alta pressão subtropical do Atlântico Sul, caracterizando a predominância de ar quente e úmido da mTa.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-06 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia direta da massa de ar quente e umida caracteristica da bacia amazonica, em situacao de estabilidade atmosferica tipica do ramo continental.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-06 00:00:00;Nordeste;mTa;Regiao sob predominio da circulacao periferica da alta pressao do Atlantico Sul, caracterizando o transporte de umidade e estabilidade tipicos da massa Tropical Atlantica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-06 00:00:00;Litoral;mTa;A região delimitada encontra-se sob a influência do escoamento de leste/sudeste associado à célula de alta pressão, caracterizando a predominância da Massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-06 00:00:00;Centro;mPa;A região demarcada apresenta um resfriamento notável com o avanço de ventos do quadrante sul/sudoeste, caracterizando a penetração e o domínio da massa polar após a frente fria.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-06 00:00:00;Sul;mPa;A região encontra-se sob influência de uma massa de ar pós-frontal (retaguarda da frente fria), caracterizada por um gradiente de pressão que favorece o ingresso da mPa.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-07 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica e adjacências, sob domínio de ar quente e úmido de origem continental, característico da atuação da Massa Equatorial Continental.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-07 00:00:00;Nordeste;mTa;Região delimitada sob influência do escoamento marítimo de leste, caracterizado pela atuação da massa de ar tropical atlântica, garantindo umidade e aquecimento na costa e interior;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-07 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido predominante nesta latitude.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-07 00:00:00;Centro;mTa;A região encontra-se sob influência da circulação da alta pressão do Atlântico Sul, caracterizando o predomínio de ar quente e úmido transportado do oceano para o continente.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-07 00:00:00;Sul;mPa;A região apresenta declínio de temperaturas e ventos do quadrante sul após a passagem de uma frente fria, caracterizando o avanço e predomínio da massa de ar polar ativa.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-08 00:00:00;Norte;mEc;Regiao posicionada sobre a bacia Amazonica, apresentando caracteristicas termicas elevadas e umidade elevada, sem influencia de sistemas frontais, predominando a Massa Equatorial C;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-08 00:00:00;Nordeste;mTa;Predominância de escoamento marítimo quente e úmido sob influência direta do gradiente de pressão periférico da ASAS, estabelecendo a mTa sobre o litoral e interior do Nordeste.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-08 00:00:00;Litoral;mTa;A região delimitada está sob influência do escoamento marítimo associado ao sistema de alta pressão no oceano, caracterizando o predomínio de ar quente e úmido de origem tropical.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-08 00:00:00;Centro;mTa;A região encontra-se sob o domínio da circulação anticiclônica do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântica com escoamento de leste/nordeste.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-08 00:00:00;Sul;mPa;Regiao sob incidencia de fluxo de sul/sudeste, com temperaturas mais baixas e ventos predominantemente do quadrante sul apos a passagem de sistema frontal, caracterizando a mPa.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-09 00:00:00;Norte;mEc;Regiao central da Amazonia sem influencias frontais, predominando ar quente e umido caracteristico da Massa Equatorial Continental sobre o continente.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-09 00:00:00;Nordeste;mTa;Predominio da massa de ar Tropical Atlantica na região, caracterizada por fluxos de leste influenciados pelo campo de alta pressao oceânico que se estende sobre o litoral e interio;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-09 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento do anticiclone subtropical, configurando fluxo de leste/sudeste caracteristico da Massa Tropical Atlantica, com adveccao de calor e umidade.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-09 00:00:00;Centro;mTa;Regiao sob influencia do fluxo quente e umido proveniente do oceano, caracteristico da circulacao de alta pressao que predomina sobre o continente no setor.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-09 00:00:00;Sul;mPa;A região delimitada situa-se sob influência de massa de ar pós-frontal, com advecção fria e umidade associada ao deslocamento de uma frente fria sobre o setor Sudeste/Sul.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-10 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica. A característica térmica e de umidade observada é consistente com a massa de ar Equatorial Continental.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-10 00:00:00;Nordeste;mTa;A região encontra-se sob influência direta do fluxo marítimo dos ventos alísios, característico da circulação da Alta do Atlântico Sul, predominando a massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-10 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima da alta pressão subtropical. A estabilidade termodinâmica e umidade característica definem a predominância da Massa Tropical Atl;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-10 00:00:00;Centro;mTa;Região sob influência da circulação anticiclônica do Atlântico Sul, caracterizando a predominância de uma massa de ar quente e úmida sobre o Centro-Oeste brasileiro.;Outono;;;;;;;;;;;;;;;;;;;;;
2021-04-10 00:00:00;Sul;mPa;A região demarcada encontra-se na retaguarda de um sistema frontal, caracterizada pela incursão de ar frio e seco de origem polar com gradiente de pressão instalado.;Outono;;;;;;;;;;;;;;;;;;;;;
